#{"t_start": 1660600140.1209116, "env_id": null}
r,l,t
46.301597,69,4994.014938
26.288818,72,5005.467154
49.501759,73,5017.66346
37.612671,79,5030.147761
53.655203,75,5045.189882
40.58626,70,5060.41249
34.515854,60,5073.394801
48.107683,52,5083.482181
9.816323,43,5092.58042
26.14711,82,5111.128123
21.249291,52,5120.815697
27.810199,52,5130.417493
64.480585,96,5154.347531
61.919294,154,5358.962354
34.896335,61,5372.431148
26.988765,89,5395.097935
25.836411,73,5410.74619
19.526298,50,5419.408982
67.262905,101,5439.810478
60.671748,75,5453.553565
35.937818,103,5471.586251
50.378994,83,5487.450623
42.579111,66,5501.365484
38.162387,76,5516.832976
44.302092,65,5529.90871
27.847746,83,5553.514671
18.248946,83,5575.100456
9.299544,36,5584.937892
6.758986,28,5592.005025
4.738176,27,5598.446792
9.789564,33,5604.396855
9.376917,35,5610.77322
54.7985,73,5627.313694
13.883091,44,5635.913386
25.57615,46,5644.684558
50.556917,76,5665.862349
24.286421,46,5676.678799
32.087602,76,5693.843613
6.633608,39,5701.25371
15.956806,32,5708.278172
14.760203,50,5718.483445
4.433683,52,5729.42142
40.262383,69,5743.094403
60.378401,77,5760.535331
78.879664,85,5784.743747
21.314596,292,5880.140728
45.624224,72,5898.303164
43.433553,64,5911.432771
34.745583,56,5923.64805
40.744765,84,5943.044231
22.408289,61,5959.560263
